customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,last_order_date,first_order_date,frequency,monetary,total_orders,recency_days,on_time_orders,avg_delay_score,on_time_ratio,avg_order_value,customer_lifespan_days,orders_per_month,avg_rating,count_feedback,negative_feedback_count,positive_feedback_count,avg_sentiment,avg_text_sentiment,text_negative_count,last_feedback_date,had_negative_feedback,churn,snapshot_date
79257353,Tanvi Wagle,duttijaya@example.net,912256866440,"82, Shroff Street, Pondicherry-654693",Jaunpur,524267,2023-09-24,New,2023-05-14 22:05:58,2023-05-14 22:05:58,1.0,582.87,1.0,352.0,1.0,0.0,1.0,582.87,0.0,1.0,3.0,1.0,1.0,0.0,-1.0,0.0,0.0,2023-05-14 00:00:00,1,0,2024-05-01
95912198,Bhavna Gara,zwagle@example.com,910358713596,"28/51, Balan Path
Agra-216895",Anantapuram,543627,2024-04-05,Inactive,2024-02-13 10:06:42,2023-10-16 13:16:53,2.0,3611.78,2.0,77.0,0.0,0.75,0.0,1805.89,119.0,0.5042016806722689,4.5,2.0,0.0,1.0,0.5,0.4404,0.0,2024-02-13 00:00:00,0,1,2024-05-01
49756591,Madhav Murthy,jai91@example.org,915119861073,"853, Date Nagar, Bongaigaon 192745",Miryalaguda,796425,2024-04-17,Inactive,2024-02-24 05:35:57,2023-06-19 18:28:51,3.0,3610.2799999999997,3.0,66.0,2.0,0.3333333333333333,0.6666666666666666,1203.4266666666665,249.0,0.36144578313253006,3.3333333333333335,3.0,1.0,2.0,0.3333333333333333,0.2707,0.0,2024-02-24 00:00:00,1,1,2024-05-01
50650215,Isaac Samra,aashi06@example.net,914073322680,"H.No. 68, Bajaj Road
Dehri 969139",Pimpri-Chinchwad,550671,2023-11-16,New,2023-08-31 04:13:51,2023-08-31 04:13:51,1.0,827.77,1.0,243.0,0.0,1.0,0.0,827.77,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.4404,0.0,2023-08-31 00:00:00,0,1,2024-05-01
42723554,Pranit Wagle,bordeorinder@example.net,912996764921,"29/952, Kanda Circle, Nagaon 965580",Gandhinagar,41927,2023-05-21,Regular,2023-11-26 19:55:46,2023-04-12 08:37:24,4.0,11518.15,4.0,156.0,4.0,0.0,1.0,2879.5375,228.0,0.5263157894736842,4.5,4.0,0.0,2.0,0.5,0.40415,0.0,2023-11-26 00:00:00,0,0,2024-05-01
70966268,Odika Mahal,vasanaram@example.com,919037595985,"H.No. 60
Brahmbhatt Nagar, Bharatpur 479957",Arrah,757376,2023-10-03,New,2023-10-21 06:12:27,2023-10-21 06:12:27,1.0,1854.55,1.0,192.0,1.0,0.0,1.0,1854.55,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.4404,0.0,2023-10-21 00:00:00,0,1,2024-05-01
46675763,Tanmayi Ramaswamy,bakshigavin@example.net,917236463232,"929
Chaudhry
Ballia 919826",Katihar,745005,2023-08-15,New,2023-11-26 03:57:27,2023-09-06 17:44:49,2.0,4202.82,2.0,156.0,2.0,0.0,1.0,2101.41,80.0,0.75,3.0,2.0,0.0,0.0,0.0,0.3214,0.0,2023-11-26 00:00:00,0,1,2024-05-01
51034600,Ubika Borah,gandhijanaki@example.org,916760293156,"29/54
Sampath Path, Sasaram 799764",Bhilai,647372,2023-04-25,Inactive,2024-04-22 13:43:00,2024-04-22 13:43:00,1.0,1652.05,1.0,8.0,0.0,0.5,0.0,1652.05,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,-0.4404,1.0,2024-04-22 00:00:00,1,1,2024-05-01
119099,Zansi Parsa,neha08@example.com,912032907631,"H.No. 40, Gopal Ganj, Bidar 854350",Kavali,692517,2023-08-01,Inactive,2024-04-19 13:46:57,2023-06-23 06:31:41,2.0,8844.470000000001,2.0,11.0,1.0,0.25,0.5,4422.235000000001,301.0,0.19933554817275748,3.5,2.0,1.0,1.0,0.0,0.2202,0.0,2024-04-19 00:00:00,1,0,2024-05-01
14472401,Ayaan Rege,dubeyekanta@example.com,913958916797,"625, Atwal Street
Pudukkottai-889365",Thiruvananthapuram,481131,2024-04-30,Regular,2023-09-21 17:40:05,2023-08-17 13:22:57,3.0,3779.76,3.0,222.0,3.0,0.0,1.0,1259.92,35.0,2.571428571428571,3.0,3.0,1.0,0.0,-0.3333333333333333,0.0028333333333333452,2.0,2023-09-21 00:00:00,1,0,2024-05-01
63802820,Netra Yohannan,liamagarwal@example.com,913941027748,"34
Konda Nagar
Bhiwani 471037",Orai,743207,2023-11-23,Regular,2024-02-09 18:51:29,2023-03-17 05:37:10,2.0,4800.38,2.0,81.0,1.0,0.25,0.5,2400.19,329.0,0.182370820668693,4.5,2.0,0.0,2.0,1.0,0.6291,0.0,2024-02-09 00:00:00,0,1,2024-05-01
93127511,Warinder Chandran,reyansh94@example.com,912002044353,"H.No. 11, Mahajan Zila, Madhyamgram-787487",Bijapur,850740,2023-08-27,Inactive,2023-10-20 10:54:27,2023-10-19 17:27:14,2.0,1449.97,2.0,193.0,1.0,0.5,0.5,724.985,0.0,2.0,4.5,2.0,0.0,2.0,1.0,0.47614999999999996,0.0,2023-10-20 00:00:00,0,1,2024-05-01
88067569,Aayush Sengupta,lekha10@example.com,913367647372,"20/47
Ratta Chowk, Sonipat-022522",Gaya,288459,2023-12-25,Premium,2024-01-12 21:44:51,2023-09-26 05:15:28,3.0,7415.13,3.0,109.0,3.0,0.0,1.0,2471.71,108.0,0.8333333333333333,4.0,3.0,1.0,1.0,0.0,0.1735,1.0,2024-01-12 00:00:00,1,1,2024-05-01
86294036,Chatresh Rajagopalan,harshilbansal@example.org,917097259617,"11
Sarraf
Bahraich 857642",Arrah,824264,2023-07-13,Inactive,2023-05-05 09:21:14,2023-05-05 09:21:14,1.0,1534.27,1.0,361.0,0.0,0.5,0.0,1534.27,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-05-05 00:00:00,0,1,2024-05-01
57331847,Jack Kamdar,yatan68@example.net,918287234098,"96/303, Ghose Marg, Bhimavaram-097271",Amravati,67085,2023-09-19,Regular,2023-03-30 09:00:22,2023-03-30 09:00:22,1.0,1506.38,1.0,397.0,0.0,0.5,0.0,1506.38,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.6114,0.0,2023-03-30 00:00:00,0,0,2024-05-01
45586151,Pallavi Ram,ishroff@example.org,910115424009,"H.No. 522, Ray Street, Mahbubnagar-522739",Saharsa,488450,2023-11-25,Regular,2023-08-12 02:19:59,2023-07-07 19:53:54,2.0,6643.02,2.0,262.0,2.0,0.0,1.0,3321.51,35.0,1.7142857142857142,4.0,2.0,0.0,2.0,1.0,0.43865,0.0,2023-08-12 00:00:00,0,0,2024-05-01
11389698,Chameli Grover,wmohan@example.org,912844711197,"190
Palla Zila, Orai 695509",Jammu,153911,2023-06-08,Premium,2023-07-18 10:53:19,2023-03-19 18:55:34,3.0,8357.68,3.0,287.0,1.0,0.5,0.3333333333333333,2785.8933333333334,120.0,0.75,4.0,3.0,0.0,1.0,0.3333333333333333,0.25903333333333334,0.0,2023-07-18 00:00:00,0,1,2024-05-01
29415527,Abha Behl,yastidin@example.net,915501942609,"13/08
Toor Circle
Dindigul-600955",Pudukkottai,675974,2024-04-22,Regular,2024-04-03 10:18:32,2023-11-19 21:52:06,2.0,2844.31,2.0,27.0,1.0,0.25,0.5,1422.155,135.0,0.4444444444444444,4.5,2.0,0.0,1.0,0.5,0.5116,0.0,2024-04-03 00:00:00,0,0,2024-05-01
64932019,Ekiya Babu,chanchalmaharaj@example.org,918389993827,"336
Sandhu, Thanjavur 759771",Hindupur,936998,2023-10-09,Premium,2023-10-18 13:04:32,2023-10-18 13:04:32,1.0,4281.75,1.0,195.0,0.0,0.5,0.0,4281.75,0.0,1.0,4.0,1.0,0.0,1.0,1.0,0.6468,0.0,2023-10-18 00:00:00,0,0,2024-05-01
66485571,Anthony Pall,sastryyug@example.com,913392530795,"H.No. 478
Pau Chowk
Rampur 353285",Ratlam,618561,2023-09-15,Inactive,2024-04-09 13:43:30,2023-06-07 13:48:18,2.0,5807.83,2.0,21.0,2.0,0.0,1.0,2903.915,306.0,0.19607843137254904,5.0,2.0,0.0,2.0,1.0,0.47405,0.0,2024-04-09 00:00:00,0,1,2024-05-01
85006599,Siddharth Krishna,farya@example.net,913616527604,"86, Amble Marg, Raiganj 373001",Shimoga,664694,2024-01-17,Inactive,2023-10-09 12:07:11,2023-08-01 12:35:29,2.0,1306.57,2.0,204.0,1.0,0.5,0.5,653.285,68.0,0.8823529411764706,2.5,2.0,1.0,0.0,-0.5,-0.09165,1.0,2023-10-09 00:00:00,1,0,2024-05-01
53636086,Max Nadkarni,kumersiya@example.org,915300023531,"25/86
Kata Zila
Howrah 811775",Bally,342729,2023-11-07,Premium,2023-12-07 13:30:43,2023-10-27 07:19:26,2.0,4412.4400000000005,2.0,145.0,1.0,0.25,0.5,2206.2200000000003,41.0,1.4634146341463414,4.0,2.0,1.0,1.0,0.0,0.10545,1.0,2023-12-07 00:00:00,1,0,2024-05-01
79076101,Maanav Gaba,vasatikachoudhry@example.org,919414325566,"52/93
Deep Circle
Uluberia-405552",Ujjain,998849,2024-01-15,Premium,2024-01-18 17:59:19,2024-01-18 17:59:19,1.0,4331.6,1.0,103.0,0.0,1.0,0.0,4331.6,0.0,1.0,4.0,1.0,0.0,1.0,1.0,0.4019,0.0,2024-01-18 00:00:00,0,1,2024-05-01
65660660,Arya Sodhi,devika25@example.net,914142797783,"H.No. 995
Srivastava Street
Vijayanagaram-618080",Gangtok,994735,2023-08-04,Regular,2023-06-23 00:25:26,2023-06-23 00:25:26,1.0,2081.26,1.0,312.0,1.0,0.0,1.0,2081.26,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.4404,0.0,2023-06-23 00:00:00,0,0,2024-05-01
64162093,Nakul Mall,sbarman@example.net,914593573538,"42/193
Subramaniam Circle
Sultan Pur Majra-294414",Korba,818200,2024-04-22,Premium,2023-10-04 06:35:01,2023-10-04 06:35:01,1.0,2003.29,1.0,209.0,1.0,0.0,1.0,2003.29,0.0,1.0,3.0,1.0,1.0,0.0,-1.0,0.0,0.0,2023-10-04 00:00:00,1,0,2024-05-01
91243571,Ojas Deep,yashoda19@example.net,917253789225,"52/967
Pandey, Amravati-615769",Navi Mumbai,937863,2023-12-15,Inactive,2024-01-05 15:09:52,2023-04-26 03:12:48,3.0,11400.33,3.0,116.0,3.0,0.0,1.0,3800.11,254.0,0.3543307086614173,2.6666666666666665,3.0,2.0,1.0,-0.3333333333333333,0.11693333333333335,1.0,2024-01-05 00:00:00,1,1,2024-05-01
49915498,Harini Mangal,aahana49@example.com,910459948075,"H.No. 932
Baral Road
Katni 070915",Jalandhar,107053,2023-05-19,Premium,2024-01-19 19:08:25,2024-01-19 19:08:25,1.0,3928.0,1.0,102.0,0.0,0.5,0.0,3928.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,-0.092,1.0,2024-01-19 00:00:00,0,1,2024-05-01
93321933,Xalak Sangha,wallawahab@example.net,915009857342,"800
Sura Marg
Darbhanga 901631",Ozhukarai,381931,2024-03-17,Inactive,2023-11-05 08:39:17,2023-11-01 03:01:34,2.0,6337.02,2.0,177.0,1.0,0.25,0.5,3168.51,4.0,15.0,3.5,2.0,1.0,0.0,-0.5,0.05760000000000001,1.0,2023-11-05 00:00:00,1,0,2024-05-01
10508763,Anamika Issac,lbahri@example.org,912691240598,"H.No. 79
Mann Marg, Nadiad-252402",Ratlam,489551,2023-12-14,Premium,2024-04-09 16:23:16,2023-05-24 17:04:41,2.0,2396.75,2.0,21.0,2.0,0.0,1.0,1198.375,320.0,0.1875,2.0,2.0,2.0,0.0,-1.0,-0.3106,2.0,2024-04-09 00:00:00,1,1,2024-05-01
37362180,Praneel Mangat,pben@example.com,912893628900,"28/28, Sandal Marg, Purnia-889918",Visakhapatnam,826795,2023-08-17,Regular,2024-03-30 18:24:14,2023-11-13 01:11:40,2.0,4985.01,2.0,31.0,2.0,0.0,1.0,2492.505,138.0,0.4347826086956522,4.5,2.0,0.0,2.0,1.0,0.4959,0.0,2024-03-30 00:00:00,0,1,2024-05-01
25447967,Udyati Sani,fsaha@example.com,919245174613,"H.No. 20, Handa Road, Avadi-342441",Rajkot,32438,2023-09-04,Regular,2024-01-06 20:16:18,2024-01-06 20:16:18,1.0,1772.45,1.0,115.0,1.0,0.0,1.0,1772.45,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.4404,0.0,2024-01-06 00:00:00,0,1,2024-05-01
64197854,Krishna Ramanathan,bina08@example.com,910150876296,"391, Kunda Chowk, Pune 550785",Bellary,265134,2023-10-28,Regular,2024-03-18 08:19:53,2023-11-09 11:37:19,3.0,8870.73,3.0,43.0,3.0,0.0,1.0,2956.91,129.0,0.6976744186046512,3.6666666666666665,3.0,1.0,2.0,0.3333333333333333,0.3011,1.0,2024-03-18 00:00:00,1,1,2024-05-01
34074184,Nakul Din,rajagopalisha@example.com,916344120128,"22/51
Nagy Nagar, Kolkata-282673",Bangalore,401130,2024-03-30,New,2023-12-17 02:00:05,2023-12-17 02:00:05,1.0,1492.14,1.0,135.0,0.0,0.5,0.0,1492.14,0.0,1.0,3.0,1.0,0.0,0.0,0.0,-0.092,1.0,2023-12-17 00:00:00,0,1,2024-05-01
90150193,Advik Rajan,siya35@example.com,911865056144,"H.No. 129, Baral Zila, Amritsar-828766",Buxar,665407,2023-07-14,Inactive,2024-02-24 07:57:06,2023-07-24 14:47:54,2.0,4323.3099999999995,2.0,66.0,1.0,0.25,0.5,2161.6549999999997,214.0,0.2803738317757009,1.5,2.0,2.0,0.0,-1.0,-0.5256,2.0,2024-02-24 00:00:00,1,1,2024-05-01
39717448,Om Korpal,ssaraf@example.com,912595402637,"50/800, Dara Road, Kolkata-183546",Jorhat,549114,2023-06-10,New,2024-01-18 15:17:19,2024-01-18 15:17:19,1.0,1707.78,1.0,103.0,1.0,0.0,1.0,1707.78,0.0,1.0,4.0,1.0,0.0,0.0,0.0,-0.092,1.0,2024-01-18 00:00:00,0,0,2024-05-01
63948546,Samesh Dass,prabhuforum@example.com,918287414920,"H.No. 129, Banik Nagar, Kolkata-261584",Bhubaneswar,524266,2024-01-18,Regular,2024-02-13 17:53:34,2023-03-28 19:54:34,2.0,5134.36,2.0,77.0,1.0,0.25,0.5,2567.18,321.0,0.1869158878504673,3.5,2.0,1.0,1.0,0.0,0.0,1.0,2024-02-13 00:00:00,1,0,2024-05-01
38496400,Dhruv Bakshi,mohinibhargava@example.com,919353152162,"H.No. 60
Yogi Path
Salem 323686",Bathinda,939391,2024-03-25,Premium,2023-09-25 15:08:53,2023-09-25 15:08:53,1.0,1823.12,1.0,218.0,1.0,0.0,1.0,1823.12,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,-0.4767,1.0,2023-09-25 00:00:00,1,1,2024-05-01
65903057,Krishna Shroff,anthonyparsa@example.org,913179239267,"64/68, Sridhar Circle, Bhubaneswar 362647",Uluberia,847572,2023-04-13,Regular,2024-04-22 06:11:39,2024-02-01 02:23:06,2.0,6724.43,2.0,8.0,1.0,0.5,0.5,3362.215,81.0,0.7407407407407407,4.0,2.0,0.0,2.0,1.0,0.5611,0.0,2024-04-22 00:00:00,0,0,2024-05-01
43990799,Indrajit Singh,raghav41@example.org,917481211085,"H.No. 916
Hans Marg
Hubli–Dharwad-389409",Dindigul,282157,2024-02-04,Regular,2023-11-11 17:17:15,2023-06-02 20:43:59,2.0,7743.139999999999,2.0,171.0,2.0,0.0,1.0,3871.5699999999997,161.0,0.3726708074534162,4.0,2.0,0.0,1.0,0.5,0.41595,0.0,2023-11-11 00:00:00,0,1,2024-05-01
42208242,Farhan Tata,dlal@example.org,910990228487,"73/63, Lalla Path
Firozabad 862928",Danapur,518443,2023-11-19,Regular,2023-12-21 22:30:21,2023-05-30 20:49:41,3.0,7577.4,3.0,131.0,2.0,0.16666666666666666,0.6666666666666666,2525.7999999999997,205.0,0.43902439024390244,2.6666666666666665,3.0,2.0,0.0,-0.6666666666666666,0.04813333333333334,1.0,2023-12-21 00:00:00,1,1,2024-05-01
6724509,Guneet Brahmbhatt,hkale@example.org,911602590009,"H.No. 83
Narain Circle
Sikar 862742",Munger,118585,2023-04-07,New,2024-03-10 18:26:41,2024-03-10 18:26:41,1.0,2041.18,1.0,51.0,1.0,0.0,1.0,2041.18,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.6428,0.0,2024-03-10 00:00:00,0,0,2024-05-01
59222551,Urmi Parekh,duttabrijesh@example.org,915698155488,"H.No. 867, Kannan Circle, Mehsana 430537",Jamshedpur,351341,2023-08-05,Inactive,2023-09-11 02:29:45,2023-09-11 02:29:45,1.0,3655.01,1.0,232.0,0.0,1.0,0.0,3655.01,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.6428,0.0,2023-09-11 00:00:00,0,1,2024-05-01
39957741,Siddharth Sibal,ksinha@example.org,914455548748,"18
Peri Nagar, Ambattur 659851",Bellary,883836,2023-11-05,Inactive,2024-01-11 04:57:34,2024-01-11 04:57:34,1.0,686.29,1.0,110.0,0.0,1.0,0.0,686.29,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.4019,0.0,2024-01-11 00:00:00,0,1,2024-05-01
24104630,Jonathan Deo,tanvi11@example.org,915071245367,"84/257
Zachariah Road
Pune-664139",Jaipur,670567,2024-01-14,Premium,2023-07-19 05:59:20,2023-07-19 05:59:20,1.0,2461.13,1.0,286.0,0.0,0.5,0.0,2461.13,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.1419,0.0,2023-07-19 00:00:00,0,1,2024-05-01
14255231,Advika Taneja,kapoornikita@example.com,919586231995,"H.No. 63
Bir
Asansol-254295",Surendranagar Dudhrej,516962,2023-06-18,Inactive,2023-07-10 03:29:39,2023-07-10 03:29:39,1.0,5263.87,1.0,295.0,1.0,0.0,1.0,5263.87,0.0,1.0,2.0,1.0,1.0,0.0,-1.0,-0.3252,1.0,2023-07-10 00:00:00,1,0,2024-05-01
83412446,Libni Kunda,deovritti@example.net,911344969697,"807
Natarajan Nagar, Karimnagar 936960",Avadi,389792,2023-05-25,Inactive,2024-01-04 18:10:20,2023-11-14 02:28:33,2.0,2880.25,2.0,117.0,2.0,0.0,1.0,1440.125,51.0,1.1764705882352942,4.5,2.0,0.0,2.0,1.0,0.43865,0.0,2024-01-04 00:00:00,0,1,2024-05-01
11493380,Jhalak Peri,tbhatia@example.org,919780052209,"56/011
Chanda
Jammu-972081",Madurai,767391,2023-04-20,Regular,2023-10-15 15:42:58,2023-07-10 16:09:06,2.0,5625.32,2.0,198.0,2.0,0.0,1.0,2812.66,96.0,0.625,4.0,2.0,1.0,1.0,0.0,0.10320000000000001,1.0,2023-10-15 00:00:00,1,1,2024-05-01
76830090,Harshil Dey,kannantanvi@example.net,910201858547,"H.No. 99, Pau Path
Dewas-413529",Panipat,292989,2024-04-04,New,2023-08-19 14:41:57,2023-08-19 14:41:57,1.0,242.57,1.0,255.0,1.0,0.0,1.0,242.57,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-19 00:00:00,0,1,2024-05-01
81808190,Qasim Sharma,rbarad@example.org,916722446082,"408
Bains Chowk
Morbi-747709",Bhusawal,611142,2023-07-06,Inactive,2024-04-19 15:31:52,2023-06-08 22:26:55,2.0,5996.99,2.0,11.0,1.0,0.25,0.5,2998.495,315.0,0.19047619047619047,1.5,2.0,2.0,0.0,-1.0,-0.5256,2.0,2024-04-19 00:00:00,1,0,2024-05-01
40986000,Charles Gara,ichada@example.net,915985932973,"H.No. 321, Palan Chowk
Purnia 304075",Karnal,59218,2023-10-17,Premium,2023-11-07 01:00:32,2023-11-07 01:00:32,1.0,4191.3,1.0,175.0,0.0,0.5,0.0,4191.3,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-11-07 00:00:00,0,1,2024-05-01
60495351,Henry Rana,ebhakta@example.org,911361289330,"813
Krish Street
Nagpur-312112",Srikakulam,246691,2023-04-24,New,2024-04-19 03:10:52,2023-05-29 14:59:48,2.0,4588.42,2.0,11.0,1.0,0.25,0.5,2294.21,325.0,0.1846153846153846,3.5,2.0,0.0,0.0,0.0,-0.046,1.0,2024-04-19 00:00:00,0,0,2024-05-01
63793401,Frado Ramakrishnan,saniijaya@example.org,914633683779,"21/657, Bala Nagar, Kulti-317039",Kavali,308708,2024-03-24,Regular,2023-07-03 09:17:58,2023-07-03 09:17:58,1.0,3641.7,1.0,302.0,1.0,0.0,1.0,3641.7,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,-0.4215,1.0,2023-07-03 00:00:00,1,1,2024-05-01
27746432,Eesha Rajagopal,solankiekaraj@example.net,919524741272,"H.No. 79, Dave Path
Sultan Pur Majra-296590",Bangalore,836547,2023-07-29,Inactive,2023-08-13 01:31:00,2023-08-13 01:31:00,1.0,3642.25,1.0,261.0,0.0,1.0,0.0,3642.25,0.0,1.0,3.0,1.0,1.0,0.0,-1.0,-0.5423,1.0,2023-08-13 00:00:00,1,1,2024-05-01
63083547,Aarav Mander,giriknarula@example.net,911041451528,"H.No. 30
Padmanabhan Street
Nagaon-432208",Jhansi,42216,2023-12-07,Regular,2023-07-06 22:46:24,2023-07-06 22:46:24,1.0,601.9,1.0,299.0,1.0,0.0,1.0,601.9,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-07-06 00:00:00,0,1,2024-05-01
17106161,Gagan Prabhakar,chaitanyaraman@example.net,911958568514,"40/59, Rai Street
Vijayawada 675290",Shimoga,758004,2024-05-01,Inactive,2023-03-28 08:47:18,2023-03-28 08:47:18,1.0,2184.02,1.0,399.0,1.0,0.0,1.0,2184.02,0.0,1.0,4.0,1.0,0.0,1.0,1.0,0.6114,0.0,2023-03-28 00:00:00,0,1,2024-05-01
54797119,Anusha Patel,xkoshy@example.com,910345213816,"H.No. 316, Kaur Zila
Malegaon 975468",Bilaspur,793140,2023-12-19,Premium,2024-04-19 18:35:27,2023-08-02 23:12:45,2.0,1763.36,2.0,11.0,1.0,0.25,0.5,881.68,260.0,0.23076923076923078,3.5,2.0,1.0,1.0,0.0,0.13545000000000001,1.0,2024-04-19 00:00:00,1,0,2024-05-01
40587811,Jeevika Rajagopalan,manneoeshi@example.org,913315896548,"H.No. 094
Banerjee Ganj, Mau 309197",Adoni,524929,2023-12-15,Inactive,2024-03-01 21:18:19,2023-12-04 11:40:56,2.0,7625.96,2.0,60.0,2.0,0.0,1.0,3812.98,88.0,0.6818181818181819,3.5,2.0,0.0,0.0,0.0,0.39235000000000003,0.0,2024-03-01 00:00:00,0,1,2024-05-01
81377917,Nachiket Panchal,chaitaly28@example.org,910458847889,"25/190, Chawla Marg
Madurai-829332",Maheshtala,538657,2023-04-23,Inactive,2024-03-03 03:19:55,2024-03-03 03:19:55,1.0,2699.14,1.0,58.0,1.0,0.0,1.0,2699.14,0.0,1.0,3.0,1.0,0.0,0.0,0.0,-0.092,1.0,2024-03-03 00:00:00,0,1,2024-05-01
40192266,Vasana Dhar,janimanbir@example.org,917379568602,"56/554
Kashyap, Shivpuri 193283",Bhopal,305319,2024-03-04,New,2024-02-23 06:58:38,2023-06-11 17:35:51,3.0,6577.049999999999,3.0,67.0,2.0,0.3333333333333333,0.6666666666666666,2192.35,256.0,0.3515625,4.666666666666667,3.0,0.0,2.0,0.6666666666666666,0.3937,0.0,2024-02-23 00:00:00,0,1,2024-05-01
51669263,Odika Manda,esekhon@example.com,910495274267,"H.No. 97
Prasad Circle
Shimla-145433",Avadi,625562,2023-09-23,Inactive,2024-03-06 11:57:35,2023-10-31 04:53:31,3.0,8612.51,3.0,55.0,2.0,0.16666666666666666,0.6666666666666666,2870.8366666666666,127.0,0.7086614173228346,3.3333333333333335,3.0,2.0,1.0,-0.3333333333333333,0.07510000000000001,1.0,2024-03-06 00:00:00,1,1,2024-05-01
97466783,Harita Mangat,jagat26@example.org,916726192081,"78/936
Aurora Road
Vadodara 226991",Kota,977804,2023-04-07,Premium,2024-04-04 20:08:39,2023-06-23 23:55:59,3.0,8107.49,3.0,26.0,3.0,0.0,1.0,2702.4966666666664,285.0,0.3157894736842105,3.3333333333333335,3.0,1.0,1.0,0.0,0.08053333333333336,2.0,2024-04-04 00:00:00,1,1,2024-05-01
23982977,Charita Rama,nadkarniyauvani@example.net,919952544686,"H.No. 01
Krishnan Zila
Jehanabad-220376",Salem,569461,2023-07-04,New,2023-12-15 03:26:00,2023-12-15 03:26:00,1.0,995.87,1.0,137.0,0.0,1.0,0.0,995.87,0.0,1.0,2.0,1.0,1.0,0.0,-1.0,0.0,0.0,2023-12-15 00:00:00,1,0,2024-05-01
79695653,Yash Hans,indrajit03@example.net,919459732369,"31/66, Badami Ganj, Rohtak 192027",Sonipat,361030,2023-08-07,Regular,2023-11-13 22:43:41,2023-11-13 22:43:41,1.0,870.29,1.0,169.0,0.0,0.5,0.0,870.29,0.0,1.0,4.0,1.0,0.0,1.0,1.0,0.6588,0.0,2023-11-13 00:00:00,0,0,2024-05-01
44149982,Tara Uppal,gbuch@example.net,918265809377,"84/33, Menon Ganj, Sambalpur-870513",Yamunanagar,603400,2023-08-16,New,2024-03-25 01:04:48,2023-10-10 01:09:17,2.0,4049.0600000000004,2.0,36.0,0.0,1.0,0.0,2024.5300000000002,166.0,0.3614457831325301,2.0,2.0,2.0,0.0,-1.0,-0.4819,2.0,2024-03-25 00:00:00,1,0,2024-05-01
46686696,Wazir Seth,william12@example.com,914539379728,"69/92
Mitter Marg
Mahbubnagar-162861",Thoothukudi,992012,2024-03-02,Premium,2023-09-23 17:11:27,2023-05-05 22:30:30,2.0,4878.0199999999995,2.0,220.0,1.0,0.25,0.5,2439.0099999999998,140.0,0.42857142857142855,3.5,2.0,0.0,1.0,0.5,0.4579,0.0,2023-09-23 00:00:00,0,1,2024-05-01
12184293,Dayita Mand,rudra41@example.net,918062427582,"H.No. 51
Cherian Road, Panchkula-653529",Phagwara,249442,2023-06-16,Inactive,2023-08-22 07:49:07,2023-08-22 07:49:07,1.0,4160.4,1.0,252.0,0.0,0.5,0.0,4160.4,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,-0.5256,1.0,2023-08-22 00:00:00,1,1,2024-05-01
77559557,Akshay Varty,balendra63@example.com,917909370826,"44
Dube Path
Jammu-898608",Madurai,639717,2023-08-28,New,2023-06-08 14:26:52,2023-04-25 20:32:24,2.0,5400.48,2.0,327.0,2.0,0.0,1.0,2700.24,43.0,1.3953488372093024,3.5,2.0,0.0,1.0,0.5,0.6508,0.0,2023-06-08 00:00:00,0,1,2024-05-01
6856445,Meghana Mangal,abhimanyubala@example.com,919449932185,"63/79, Padmanabhan Zila
Fatehpur-881615",Darbhanga,833987,2024-01-23,New,2023-07-31 08:28:13,2023-07-07 23:42:08,2.0,5998.27,2.0,274.0,2.0,0.0,1.0,2999.135,23.0,2.608695652173913,3.5,2.0,1.0,0.0,-0.5,-0.046,1.0,2023-07-31 00:00:00,1,1,2024-05-01
70363568,Ekavir Sunder,siyengar@example.com,918983652368,"H.No. 47
Goda Zila
Chittoor-109669",Shahjahanpur,354549,2023-08-03,New,2023-10-26 01:52:58,2023-05-04 18:04:47,3.0,5141.55,3.0,187.0,3.0,0.0,1.0,1713.8500000000001,174.0,0.5172413793103449,3.6666666666666665,3.0,1.0,1.0,0.0,0.07590000000000004,1.0,2023-10-26 00:00:00,1,1,2024-05-01
